packet_id,is_malware,was_dropped,latency_ns
1414,0,0,17600
1415,0,0,16566
1416,0,0,15696
1417,0,0,14624
1418,0,0,15909
1419,0,0,16088
1420,0,0,15390
1421,0,0,16387
1422,0,0,15840
1423,0,0,15594
1424,0,0,27609
1425,0,0,15467
1426,0,0,16353
1427,0,0,16051
1428,0,0,15925
1429,0,0,16374
1430,0,0,14506
1431,0,0,15570
1432,0,0,17598
1433,0,0,16219
1434,0,0,16052
1435,0,0,17245
1436,0,0,15455
1437,0,0,16414
1438,0,0,15441
1439,0,0,16192
1440,0,0,14486
1441,0,0,16316
1442,0,0,15230
1443,0,0,15447
1444,0,0,16189
1445,0,0,15919
1446,0,0,15556
1447,0,0,16015
1448,0,0,15611
1449,0,0,15279
1450,0,0,17470
1451,0,0,39003
1452,0,0,17866
1453,0,0,15426
1454,0,0,16483
1455,0,0,16194
1456,0,0,16753
1457,0,0,15192
1458,0,0,17100
1459,0,0,14784
1460,0,0,14831
1461,0,0,14274
1462,0,0,16470
1463,0,0,14737
1464,0,0,14741
1465,0,0,14418
1466,0,0,53560
1467,0,0,19690
1468,0,0,15781
1469,0,0,15253
1470,0,0,15780
1471,0,0,16076
1472,0,0,16063
1473,0,0,14898
1474,0,0,19786
1475,0,0,14755
1476,0,0,14614
1477,0,0,14676
1478,0,0,14420
