packet_id,is_malware,latency_ns
1466,0,14013
1467,0,14322
1468,0,14440
1469,0,14570
1470,0,14255
1471,0,13958
1472,0,14059
1473,0,14433
1474,0,14698
1475,0,14511
1476,0,14481
1477,0,18294
1478,0,23708
1479,0,15108
1480,0,14369
1481,0,14415
1482,0,14454
1483,0,14135
1484,0,14760
1485,0,14358
1486,0,14404
1487,0,14338
1488,0,14419
1489,0,15091
1490,0,14711
1491,0,14281
1492,0,14255
1493,0,14201
1494,0,14291
1495,0,14522
1496,0,14384
1497,0,14193
1498,0,14191
1499,0,14274
1500,0,14399
1501,0,14547
1502,0,14136
1503,0,14601
1504,0,14278
1505,0,14627
1506,0,14231
1507,0,14232
1508,0,14494
1509,0,14362
1510,0,14453
1511,0,14565
1512,0,14351
1513,0,14920
1514,0,14424
1515,0,14003
1516,0,14508
1517,0,14597
1518,0,14634
1519,0,14901
1520,0,14539
1521,0,14657
1522,0,14947
1523,0,14753
1524,0,26927
1525,0,17052
1526,0,14879
1527,0,14833
1528,0,14643
1529,0,14543
1530,0,14850
1531,0,14782
1532,0,14585
1533,0,26093
1534,0,18912
1535,0,16422
1536,0,14464
1537,0,14425
1538,0,14829
1539,0,15383
1540,0,14361
1541,0,14315
1542,0,14489
1543,0,14396
1544,0,14049
1545,0,14079
1546,0,14054
1547,0,14036
1548,0,15263
1549,0,14266
1550,0,14415
1551,0,14182
1552,0,14093
1553,0,14289
1554,0,13988
1555,0,14439
1556,0,14486
1557,0,14518
1558,0,14328
1559,0,14196
1560,0,14290
1561,0,14164
1562,0,14100
1563,0,14174
1564,0,14460
1565,0,14392
1566,0,13989
1567,0,14329
1568,0,14411
1569,0,14495
1570,0,15187
1571,0,14115
1572,0,14473
1573,0,14356
1574,0,14234
1575,0,14244
1576,0,14415
1577,0,14438
1578,0,14661
1579,0,30027
1580,0,17826
1581,0,15248
1582,0,14688
1583,0,14414
1584,0,14445
1585,0,14428
1586,0,14414
1587,0,14637
1588,0,14194
1589,0,14266
1590,0,14482
1591,0,14342
1592,0,14918
1593,0,20984
1594,0,17253
1595,0,15839
1596,0,14538
1597,0,14384
1598,0,14378
1599,0,15016
1600,0,14489
1601,0,14084
1602,0,14068
1603,0,14459
1604,0,14117
1605,0,14228
1606,0,14216
1607,0,15115
1608,0,14934
1609,0,14534
1610,0,14518
1611,0,14502
1612,0,14699
1613,0,14711
1614,0,14095
1615,0,14695
1616,0,13421
1617,0,13267
1618,0,13920
1619,0,13569
1620,0,13346
1621,0,13484
1622,0,13335
1623,0,13242
1624,0,13300
1625,0,13186
1626,0,13433
1627,0,13391
1628,0,13404
1629,0,13050
1630,0,13705
1631,0,14026
1632,0,13376
1633,0,13222
1634,0,13213
1635,0,13487
1636,0,14153
1637,0,14060
1638,0,14291
1639,0,14874
1640,0,15168
1641,0,14776
1642,0,14030
1643,0,14447
1644,0,14483
1645,0,15247
1646,0,15552
1647,0,15704
1648,0,59039
1649,0,49228
1650,0,27523
1651,0,31836
1652,0,15799
1653,0,15616
1654,0,16283
1655,0,14508
1656,0,14657
1657,0,14492
1658,0,25837
1659,0,15199
1660,0,15597
1661,0,15750
1662,0,15742
1663,0,15505
1664,0,15707
1665,0,15383
1666,0,15626
1667,0,15614
1668,0,15449
1669,0,15799
1670,0,15397
1671,0,16305
1672,0,14359
1673,0,14468
1674,0,14500
1675,0,14486
1676,0,14521
1677,0,14244
1678,0,15197
1679,0,16159
1680,0,14419
1681,0,15272
1682,0,15446
1683,0,15110
1684,0,15412
1685,0,15293
1686,0,15791
1687,0,15550
1688,0,15391
1689,0,15973
1690,0,15579
1691,0,15458
1692,0,15333
1693,0,15613
1694,0,14556
1695,0,14728
1696,0,14354
1697,0,14577
1698,0,14075
1699,0,15544
1700,0,14571
1701,0,14609
1702,0,14554
1703,0,14531
1704,0,15184
1705,0,14553
1706,0,14530
1707,0,15012
1708,0,14748
1709,0,14226
1710,0,33133
1711,0,18313
1712,0,17208
1713,0,15620
1714,0,15924
1715,0,16769
1716,0,15613
1717,0,14373
1718,0,14391
1719,0,27372
1720,0,15508
1721,0,15853
1722,0,15575
1723,0,15926
1724,0,15647
1725,0,17902
1726,0,14550
1727,0,14435
1728,0,14637
1729,0,14347
1730,0,14127
1731,0,14153
1732,0,14764
1733,0,14845
1734,0,14495
1735,0,14953
1736,0,15576
1737,0,15989
1738,0,15841
1739,0,15142
1740,0,14625
1741,0,14246
1742,0,14262
1743,0,14213
1744,0,15020
1745,0,14573
1746,0,14275
1747,0,14440
1748,0,17275
1749,0,14525
1750,0,14003
1751,0,14480
1752,0,14164
1753,0,15377
1754,0,15258
1755,0,15190
1756,0,15613
1757,0,15485
1758,0,15382
1759,0,15754
1760,0,15782
1761,0,14992
1762,0,16278
1763,0,14401
1764,0,15419
1765,0,15365
1766,0,15446
1767,0,15430
1768,0,15456
1769,0,15721
1770,0,14428
1771,0,14451
1772,0,14280
1773,0,14448
1774,0,14565
1775,0,14167
1776,0,14498
1777,0,14398
1778,0,14916
1779,0,14633
1780,0,23542
1781,0,18012
1782,0,16984
1783,0,14693
1784,0,14646
1785,0,14083
1786,0,24103
1787,0,18150
1788,0,16238
1789,0,15232
1790,0,14173
1791,0,14678
1792,0,14812
1793,0,14556
1794,0,15126
1795,0,14456
1796,0,14618
1797,0,14845
1798,0,15051
1799,0,14366
1800,0,14427
1801,0,14532
1802,0,14654
1803,0,14436
1804,0,17971
1805,0,15750
1806,0,13926
1807,0,14277
1808,0,14473
1809,0,14668
1810,0,14386
1811,0,14343
1812,0,14408
1813,0,14148
1814,0,14284
1815,0,14412
1816,0,14599
1817,0,14738
1818,0,14158
1819,0,14360
1820,0,16747
1821,0,15020
1822,0,21876
1823,0,14617
1824,0,14546
1825,0,14314
1826,0,14017
1827,0,14308
1828,0,14706
1829,0,14567
1830,0,14824
1831,0,14784
1832,0,14191
1833,0,14204
1834,0,14627
1835,0,14384
1836,0,14611
1837,0,14107
1838,0,14069
1839,0,14693
1840,0,14526
1841,0,14598
1842,0,14174
1843,0,14349
1844,0,14556
1845,0,15038
1846,0,14885
1847,0,14350
1848,0,15240
1849,0,14340
1850,0,14443
1851,0,14703
1852,0,14280
1853,0,14247
1854,0,14172
1855,0,14655
1856,0,14573
1857,0,14478
1858,0,14631
1859,0,14700
